,Unnamed: 0,movie,year,composer,domestic_total_gross,foreign_total_gross,runtime,worldwide,budget,genre,metascore,oscar,other,rating,top_15
712,712,The Incredibles,2004,Michael Giacchino,261441092,371578642,115,633019734,92000000,Action,53.93963254593176,0.0,0.0,6.504237288135598,1
713,713,Harry Potter and the Prisoner of Azkaban,2004,John Williams,249541069,547147480,142,796688549,130000000,Adventure,82.0,0.0,1.0,7.9,1
714,714,The Day After Tomorrow,2004,Harald Kloser,186740799,357531603,124,544272402,125000000,Action,47.0,1.0,1.0,6.4,0
715,715,The Bourne Supremacy,2004,John Powell,176241941,112258276,108,288500217,75000000,Action,73.0,0.0,1.0,7.8,0
716,716,National Treasure,2004,Trevor Rabin,173008894,174503424,131,347512318,100000000,Action,39.0,0.0,1.0,6.9,0
717,717,The Polar Express,2004,Alan Silvestri,186493472,124140582,100,310634054,165000000,Animation,61.0,0.0,1.0,6.6,1
718,718,Shark Tale,2004,Hans Zimmer,160861908,206413111,90,367275019,75000000,Animation,48.0,0.0,1.0,6.0,1
719,719,"I, Robot",2004,Marco Beltrami,144801023,202433893,105,347234916,120000000,Sci-Fi,53.93963254593176,0.0,0.0,6.504237288135598,0
720,720,Troy,2004,James Horner,133378256,364031596,163,497409852,175000000,Drama,56.0,0.0,1.0,7.2,1
721,721,Ocean's Twelve,2004,David Holmes,125544280,237200000,124,362744280,110000000,Crime,58.0,0.0,1.0,6.5,0
722,722,50 First Dates,2004,Teddy Castellucci,120908074,75574808,96,196482882,75000000,Comedy,48.0,0.0,1.0,6.8,0
723,723,Van Helsing,2004,Alan Silvestri,120177084,180080391,130,300257475,160000000,Action,35.0,0.0,1.0,6.1,1
724,724,Fahrenheit 9/11,2004,None,119194771,103252111,116,222446882,6000000,Action,53.93963254593176,0.0,0.0,6.504237288135598,0
725,725,Lemony Snicket's A Series of Unfortunate Events,2004,Thomas Newman,118634549,90439096,113,209073645,140000000,Talk-Show,53.93963254593176,0.0,0.0,6.1,1
726,726,DodgeBall: A True Underdog Story,2004,Theodore Shapiro,114326736,53395574,97,167722310,20000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
727,727,The Village,2004,James Newton Howard,114197520,142500000,108,256697520,60000000,Drama,53.93963254593176,0.0,0.0,6.504237288135598,1
728,728,The Grudge,2004,Christopher Young,110359362,76921753,96,187281115,10000000,Horror,49.0,0.0,1.0,5.9,0
729,729,The Aviator,2004,Howard Shore,102610330,111131129,168,213741459,110000000,Biography,77.0,1.0,1.0,7.5,1
730,730,Collateral,2004,James Newton Howard,101005703,116758588,125,217764291,65000000,Crime,53.93963254593176,0.0,0.0,6.7,1
731,731,Million Dollar Baby,2004,Clint Eastwood,100492203,116271443,137,216763646,30000000,Drama,86.0,1.0,1.0,8.1,0
732,732,The Princess Diaries 2: Royal Engagement,2004,John Debney,95170481,39564000,113,134734481,40000000,Comedy,43.0,0.0,1.0,5.8,1
733,733,Starsky and Hutch,2004,Theodore Shapiro,88237754,82030996,97,170268750,60000000,Comedy,53.93963254593176,0.0,0.0,6.504237288135598,0
734,734,Along Came Polly,2004,Theodore Shapiro,88097164,83866222,90,171963386,42000000,Comedy,53.93963254593176,0.0,0.0,6.504237288135598,0
735,735,Mean Girls,2004,Rolfe Kent,86058055,42984816,97,129042871,17000000,Comedy,66.0,0.0,1.0,7.0,0
736,736,The SpongeBob SquarePants Movie,2004,None,85417988,54743804,90,140161792,30000000,Animation,53.93963254593176,0.0,0.0,6.504237288135598,0
737,737,Anchorman: The Legend of Ron Burgundy,2004,Alex Wurman,85288303,5285885,91,90574188,26000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
738,738,Scooby-Doo 2: Monsters Unleashed,2004,None,84216833,97250000,87,181466833,25000000,Adventure,34.0,0.0,1.0,5.0,0
739,739,The Notebook,2004,Aaron Zigman,81001787,34601442,124,115603229,29000000,Drama,53.0,0.0,1.0,7.9,0
740,740,Alien Vs. Predator,2004,Harald Kloser,80282231,92262423,87,172544654,60000000,Horror,53.93963254593176,0.0,0.0,6.504237288135598,0
741,741,Man on Fire,2004,Harry Gregson-Williams,77911774,52381940,146,130293714,70000000,Action,47.0,0.0,1.0,7.7,0
742,742,The Terminal,2004,John Williams,77872883,141544372,128,219417255,60000000,Comedy,55.0,0.0,1.0,7.3,1
743,743,Garfield: The Movie,2004,Christophe Beck,75369589,125434945,85,200804534,50000000,Animation,53.93963254593176,0.0,0.0,6.504237288135598,1
744,744,Ray,2004,Craig Armstrong,75331600,49399934,152,124731534,40000000,Action,53.93963254593176,0.0,0.0,6.504237288135598,0
745,745,Ladder 49,2004,William Ross,74541707,26030337,115,100572044,45000000,missing,53.93963254593176,0.0,0.0,7.3,0
746,746,Christmas with the Kranks,2004,John Debney,73780539,22791941,94,96572480,60000000,Comedy,22.0,0.0,1.0,5.3,1
747,747,Sideways,2004,Rolfe Kent,71503593,38203338,123,109706931,16000000,Comedy,94.0,1.0,1.0,7.5,0
748,748,White Chicks,2004,Teddy Castellucci,70831760,42254715,109,113086475,37000000,missing,53.93963254593176,0.0,0.0,7.5,0
749,749,Hidalgo,2004,James Newton Howard,67303450,40800000,136,108103450,100000000,Action,54.0,0.0,1.0,6.7,1
750,750,The Forgotten,2004,James Horner,67133509,50459322,89,117592831,42000000,Drama,43.0,0.0,0.0,5.8,1
751,751,Kill Bill: Vol. 2,2004,None,66208183,85951278,120,152159461,30000000,Action,83.0,0.0,1.0,8.0,0
752,752,The Manchurian Candidate,2004,Rachel Portman,65955630,30150334,130,96105964,80000000,Drama,76.0,0.0,1.0,6.6,0
753,753,Barbershop 2: Back in Business,2004,None,65111277,860036,106,65971313,30000000,Comedy,59.0,0.0,1.0,5.7,0
754,754,Miracle,2004,Mark Isham,64378093,67615,135,64445708,28000000,Biography,68.0,0.0,1.0,7.5,0
755,755,Friday Night Lights,2004,Brian Reitzell,61255921,694849,107,61950770,30000000,Drama,53.93963254593176,1.0,1.0,8.7,0
756,756,Hellboy,2004,Marco Beltrami,59623958,39695029,112,99318987,66000000,Action,53.93963254593176,0.0,0.0,8.7,0
757,757,The Stepford Wives,2004,David Arnold,59484742,42516884,93,102001626,90000000,Comedy,42.0,0.0,1.0,5.3,0
758,758,Dawn of the Dead,2004,Tyler Bates,59020957,43335424,98,102356381,26000000,Action,59.0,0.0,1.0,7.3,0
759,759,Without a Paddle,2004,Christophe Beck,58169327,11461791,99,69631118,19000000,Adventure,29.0,0.0,0.0,5.9,1
760,760,The Butterfly Effect,2004,None,57938693,38122165,114,96060858,13000000,Sci-Fi,30.0,0.0,1.0,7.7,0
761,761,Shall We Dance,2004,Gabriel Yared,57890460,112238000,95,170128460,50000000,Comedy,47.0,0.0,0.0,6.1,0
762,762,The Chronicles of Riddick,2004,Graeme Revell,57761012,58011721,119,115772733,105000000,Action,53.93963254593176,0.0,0.0,6.504237288135598,0
764,764,13 Going on 30,2004,Theodore Shapiro,57231747,39223950,97,96455697,37000000,Comedy,53.93963254593176,0.0,0.0,6.504237288135598,0
765,765,Saw,2004,None,56000369,47911300,100,103911669,1200000,Horror,53.93963254593176,0.0,0.0,6.504237288135598,0
766,766,Hero,2004,Tan Dun,53710019,123684413,99,177394432,31000000,Action,85.0,0.0,1.0,7.9,0
767,767,Blade: Trinity,2004,Ramin Djawadi,52411906,76493460,114,128905366,65000000,Action,38.0,0.0,0.0,5.9,0
768,768,King Arthur,2004,Hans Zimmer,51882244,151685613,130,203567857,120000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
769,769,Finding Neverland,2004,None,51680613,65085943,101,116766556,25000000,Biography,67.0,1.0,1.0,7.7,0
770,770,A Cinderella Story,2004,Christophe Beck,51438175,18629734,96,70067909,19000000,Comedy,25.0,0.0,1.0,5.9,1
771,771,The Phantom of the Opera,2004,None,51268815,103380072,143,154648887,70000000,Drama,40.0,0.0,1.0,7.3,0
772,772,Resident Evil: Apocalypse,2004,Jeff Danna,51201453,78141316,94,129342769,45000000,Action,35.0,0.0,1.0,6.2,0
773,773,Home on the Range,2004,Alan Menken,50030461,53921000,76,103951461,110000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
774,774,Fat Albert,2004,None,48116322,435000,100,48551322,45000000,Comedy,39.0,0.0,0.0,4.3,0
775,775,Secret Window,2004,Geoff Zanelli,48022900,44890271,106,92913171,40000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
776,776,Walking Tall,2004,Graeme Revell,46437717,10786173,86,57223890,46000000,Action,44.0,0.0,0.0,6.2,0
777,777,In Good Company,2004,Stephen Trask,45806659,15508556,110,61315215,26000000,Comedy,66.0,0.0,1.0,6.5,0
778,778,Napoleon Dynamite,2004,None,44540956,1577141,86,46118097,400000,Comedy,64.0,0.0,1.0,6.9,0
779,779,Spanglish,2004,Hans Zimmer,42726869,12314498,111,55041367,80000000,Comedy,48.0,0.0,1.0,6.4,1
780,780,Exorcist: The Beginning,2004,Trevor Rabin,41821986,36178600,114,78000586,80000000,Horror,30.0,0.0,0.0,5.1,0
781,781,You Got Served,2004,Tyler Bates,40363810,8267751,95,48631561,8000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
782,782,Bridget Jones: The Edge of Reason,2004,Harry Gregson-Williams,40226215,222294509,108,262520724,40000000,Comedy,44.0,0.0,0.0,6.0,0
783,783,Catwoman,2004,Klaus Badelt,40202379,41900000,104,82102379,100000000,Action,27.0,0.0,1.0,3.3,0
784,784,The Ladykillers,2004,Carter Burwell,39799191,36948250,104,76747441,35000000,Comedy,56.0,0.0,1.0,6.2,0
785,785,Sky Captain and the World of Tomorrow,2004,Ed Shearmur,37762677,20196019,107,57958696,70000000,Action,64.0,0.0,1.0,6.1,0
786,786,Raising Helen,2004,John Debney,37486512,12232099,114,49718611,50000000,Comedy,38.0,0.0,0.0,6.0,1
787,787,Taxi,2004,Christophe Beck,36611066,32284369,97,68895435,25000000,Comedy,53.93963254593176,1.0,1.0,7.7,1
788,788,Eternal Sunshine of the Spotless Mind,2004,Jon Brion,34400301,37857825,108,72258126,20000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
789,789,Alexander,2004,None,34297191,133001001,176,167298192,155000000,Action,39.0,0.0,1.0,5.6,0
790,790,Closer,2004,None,33987757,81517270,98,115505027,27000000,Drama,65.0,0.0,1.0,7.3,0
791,791,The Punisher,2004,None,33810189,20889916,119,54700105,33000000,Action,53.93963254593176,0.0,0.0,6.504237288135598,0
792,792,Team America: World Police,2004,Harry Gregson-Williams,32786074,18121348,105,50907422,32000000,Action,53.93963254593176,0.0,0.0,6.504237288135598,0
793,793,Taking Lives,2004,Philip Glass,32682342,32788187,100,65470529,45000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
794,794,Anacondas: The Hunt for the Blood Orchid,2004,None,32238923,38753975,93,70992898,20000000,Action,40.0,0.0,0.0,4.6,0
795,795,Cellular,2004,John Ottman,32003620,24419067,95,56422687,25000000,Action,60.0,0.0,0.0,6.5,0
796,796,Johnson Family Vacation,2004,None,31203964,258789,96,31462753,12000000,Comedy,29.0,0.0,0.0,4.4,0
797,797,Open Water,2004,None,30610863,24057091,79,54667954,500000,Adventure,63.0,0.0,1.0,5.7,0
798,798,Confessions of a Teenage Drama Queen,2004,Mark Mothersbaugh,29331068,3720228,86,33051296,15000000,Comedy,33.0,0.0,1.0,4.6,0
799,799,After the Sunset,2004,None,28331233,33016564,98,61347797,60000000,Action,38.0,0.0,0.0,6.3,0
800,800,The Prince and Me,2004,None,28176497,9490269,111,37666766,22000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
801,801,Garden State,2004,Chad Fischer,26782316,9043000,109,35825316,2500000,Comedy,67.0,0.0,1.0,7.5,0
802,802,Jersey Girl,2004,None,25268157,10830225,103,36098382,35000000,Comedy,53.93963254593176,0.0,0.0,6.504237288135598,0
803,803,Twisted,2004,Mark Isham,25198598,15756005,97,40954603,50000000,Drama,53.93963254593176,0.0,0.0,7.4,0
804,804,The Life Aquatic with Steve Zissou,2004,Mark Mothersbaugh,24020403,10788000,118,34808403,50000000,Adventure,62.0,0.0,1.0,7.3,0
805,805,Around the World in 80 Days,2004,Trevor Jones,24008137,48170758,120,72178895,110000000,Action,49.0,0.0,1.0,5.8,0
806,806,Agent Cody Banks 2: Destination London,2004,None,23630159,5188836,101,28818995,26000000,Action,32.0,0.0,0.0,4.5,0
807,807,Hotel Rwanda,2004,Rupert Gregson-Williams,23530892,10351351,110,33882243,17500000,Biography,79.0,0.0,1.0,8.1,0
808,808,Ella Enchanted,2004,Nick Glennie-Smith,22918387,4470380,95,27388767,31000000,Comedy,53.0,0.0,0.0,6.3,0
809,809,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,Harry Gregson-Williams,291710957,453302158,132,745013115,180000000,Fantasy,75.0,1.0,1.0,6.9,0
810,810,Harry Potter and the Goblet of Fire,2005,Patrick Doyle,290013036,606898042,153,896911078,150000000,Adventure,81.0,0.0,1.0,7.7,0
811,811,War of the Worlds,2005,John Williams,234280354,357465186,117,591745540,132000000,Adventure,73.0,0.0,1.0,6.5,1
812,812,King Kong,2005,James Newton Howard,218080025,332437332,187,550517357,207000000,Action,81.0,1.0,1.0,7.2,1
813,813,Wedding Crashers,2005,Rolfe Kent,209255921,75920820,113,285176741,40000000,Comedy,64.0,0.0,1.0,7.0,0
814,814,Charlie and the Chocolate Factory,2005,Danny Elfman,206459076,268509687,106,474968763,150000000,Adventure,72.0,0.0,1.0,6.7,1
815,815,Batman Begins,2005,Hans Zimmer,206852432,167366241,140,374218673,150000000,Action,70.0,0.0,1.0,8.3,1
816,816,Madagascar,2005,Hans Zimmer,193595521,339085150,86,532680671,75000000,Animation,57.0,0.0,1.0,6.9,1
817,817,Mr. & Mrs. Smith,2005,John Powell,186336279,291871241,115,478207520,110000000,Action,55.0,0.0,1.0,6.5,0
818,818,Hitch,2005,George Fenton,179495555,188604865,115,368100420,70000000,Comedy,53.93963254593176,0.0,0.0,6.504237288135598,0
819,819,The Longest Yard,2005,Teddy Castellucci,158119460,32201108,109,190320568,82000000,Comedy,48.0,0.0,1.0,6.4,0
820,820,Fantastic Four,2005,John Ottman,154696080,175883639,123,330579719,100000000,Action,27.0,0.0,1.0,4.3,0
822,822,Chicken Little,2005,John Debney,135386665,179046172,81,314432837,150000000,Animation,53.93963254593176,0.0,0.0,6.504237288135598,1
823,823,Robots,2005,John Powell,128200012,132518318,90,260718330,75000000,Animation,64.0,0.0,1.0,6.3,0
824,824,Walk the Line,2005,None,119519402,66919481,135,186438883,28000000,Documentary,53.93963254593176,0.0,0.0,6.504237288135598,0
825,825,The Pacifier,2005,John Debney,113086868,85550000,91,198636868,56000000,Action,30.0,0.0,1.0,5.6,1
826,826,Fun with Dick and Jane,2005,Theodore Shapiro,110332737,91693375,90,202026112,100000000,Comedy,53.93963254593176,0.0,0.0,6.504237288135598,0
827,827,The 40-Year-Old Virgin,2005,Lyle Workman,109449237,67929408,116,177378645,26000000,Comedy,73.0,0.0,1.0,7.1,0
828,828,Flightplan,2005,James Horner,89707299,133680000,93,223387299,55000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
829,829,Saw II,2005,None,87039965,60708540,91,147748505,4000000,Horror,53.93963254593176,0.0,0.0,6.504237288135598,0
830,830,Brokeback Mountain,2005,None,83043761,95018998,135,178062759,14000000,Drama,87.0,1.0,1.0,7.7,0
831,831,Monster-in-Law,2005,None,82931301,71818617,95,154749918,43000000,Comedy,31.0,0.0,1.0,5.5,0
832,832,Are We There Yet?,2005,None,82674398,15244265,94,97918663,32000000,Adventure,27.0,0.0,1.0,4.6,0
833,833,Cheaper by the Dozen 2,2005,John Debney,82571173,46610657,100,129181830,45000000,Adventure,34.0,0.0,1.0,5.5,1
834,834,The Dukes of Hazzard,2005,None,80270227,30799288,106,111069515,50000000,Action,53.93963254593176,0.0,1.0,7.1,0
835,835,March of the Penguins,2005,Alex Wurman,77437223,49955470,85,127392693,45000000,Documentary,79.0,1.0,1.0,7.6,0
836,836,The Ring Two,2005,Hans Zimmer,76231249,85220289,107,161451538,50000000,Horror,53.93963254593176,0.0,0.0,6.504237288135598,1
837,837,Constantine,2005,Brian Tyler,75976178,154908550,121,230884728,100000000,Action,50.0,0.0,1.0,7.0,1
838,838,The Exorcism of Emily Rose,2005,Christopher Young,75072454,69144014,114,144216468,19000000,Drama,46.0,0.0,1.0,6.7,0
839,839,Four Brothers,2005,None,74494381,17880293,108,92374674,45000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
840,840,Sin City,2005,Graeme Revell,74103820,84650000,125,158753820,40000000,Crime,74.0,0.0,1.0,8.0,0
841,841,The Interpreter,2005,James Newton Howard,72708161,90236762,128,162944923,80000000,Crime,62.0,0.0,1.0,6.4,1
842,842,Guess Who,2005,None,68915888,32950142,104,101866030,35000000,Comedy,49.0,0.0,0.0,5.9,0
843,843,Sahara,2005,Clint Mansell,68671925,50597561,124,119269486,130000000,Animation,53.93963254593176,0.0,0.0,6.504237288135598,0
844,844,Coach Carter,2005,Trevor Rabin,67264877,9404929,134,76669806,30000000,Biography,57.0,0.0,1.0,7.3,0
845,845,Herbie: Fully Loaded,2005,Mark Mothersbaugh,66023816,78123000,92,144146816,50000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
846,846,The Amityville Horror,2005,Steve Jablonsky,65233369,42813762,89,108047131,19000000,Horror,53.93963254593176,0.0,0.0,6.504237288135598,0
847,847,Sky High,2005,Michael Giacchino,63946815,22423000,102,86369815,35000000,Adventure,62.0,0.0,0.0,6.2,1
848,848,Bewitched,2005,George Fenton,63313159,68113010,90,131426169,85000000,Comedy,53.93963254593176,0.0,1.0,7.6,0
849,849,Jarhead,2005,Thomas Newman,62658220,34231778,115,96889998,72000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
850,850,Cinderella Man,2005,Thomas Newman,61649911,46890000,144,108539911,88000000,Biography,69.0,0.0,1.0,8.0,1
851,851,The Family Stone,2005,Michael Giacchino,60062868,32220983,102,92283851,18000000,Comedy,56.0,0.0,1.0,6.3,1
852,852,Red Eye,2005,Marco Beltrami,57891803,37685971,85,95577774,26000000,Mystery,71.0,0.0,1.0,6.5,0
853,853,Memoirs of a Geisha,2005,John Williams,57490508,104752454,144,162242962,85000000,Drama,54.0,1.0,1.0,7.4,1
854,854,White Noise,2005,None,56386759,34809660,101,91196419,10000000,Drama,30.0,0.0,1.0,5.5,0
855,855,Wallace and Gromit: The Curse of the Were-Rabbit,2005,None,56110897,136499475,85,192610372,30000000,missing,53.93963254593176,0.0,0.0,5.5,0
856,856,Be Cool,2005,John Powell,56046979,39179137,104,95226116,53000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
857,857,Crash,2005,Mark Isham,54580300,43829761,100,98410061,6500000,Crime,69.0,1.0,1.0,7.8,0
858,858,"Yours, Mine and Ours",2005,Christophe Beck,53412862,18615890,90,72028752,45000000,Comedy,53.93963254593176,0.0,1.0,7.2,1
859,859,Tim Burton's Corpse Bride,2005,Danny Elfman,53359111,63835950,74,117195061,45000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
860,860,Kicking and Screaming,2005,Mark Isham,52842724,3227709,96,56070433,45000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
861,861,Hoodwinked,2005,None,51386611,58626556,95,110013167,17500000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
862,862,Hide and Seek,2005,John Ottman,51100486,71550476,105,122650962,25000000,Drama,35.0,0.0,1.0,5.9,0
863,863,The Hitchhiker's Guide to the Galaxy,2005,Joby Talbot,51085416,53393000,103,104478416,50000000,Adventure,63.0,0.0,1.0,6.8,0
864,864,Syriana,2005,Alexandre Desplat,50824620,43150000,126,93974620,50000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
865,865,Tyler Perry's Diary of a Mad Black Woman,2005,None,50633099,19104,116,50652203,5500000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
866,866,Racing Stripes,2005,Mark Isham,49772522,40981953,84,90754475,30000000,Adventure,43.0,0.0,0.0,5.2,0
867,867,Miss Congeniality 2: Armed and Fabulous,2005,None,48478006,52915563,107,101393569,45000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
868,868,Just Like Heaven,2005,Rolfe Kent,48318130,54536301,95,102854431,58000000,Comedy,47.0,0.0,1.0,6.7,0
869,869,The Skeleton Key,2005,Ed Shearmur,47907715,44067103,104,91974818,43000000,Drama,47.0,0.0,0.0,6.5,0
870,870,Munich,2005,John Williams,47403685,82955226,164,130358911,70000000,Drama,74.0,0.0,1.0,7.6,1
871,871,Kingdom of Heaven,2005,Harry Gregson-Williams,47398413,164253638,145,211652051,130000000,Action,63.0,0.0,1.0,7.2,0
872,872,Boogeyman,2005,Joseph LoDuca,46752382,20440477,86,67192859,20000000,Drama,32.0,0.0,0.0,4.2,0
873,873,The Legend of Zorro,2005,James Horner,46464023,95936042,126,142400065,75000000,Action,47.0,0.0,1.0,5.9,1
874,874,Must Love Dogs,2005,Craig Armstrong,43894863,14510450,98,58405313,30000000,Comedy,46.0,0.0,0.0,5.9,0
875,875,Transporter 2,2005,Alexandre Azaria,43095856,42071783,88,85167639,32000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
876,876,Rumor Has It,2005,Marc Shaiman,43000262,45933300,96,88933562,70000000,missing,53.93963254593176,0.0,0.0,5.4,0
877,877,Fever Pitch,2005,Craig Armstrong,42071069,8380238,98,50451307,30000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
878,878,The Adventures of Sharkboy and Lavagirl in 3D,2005,Graeme Revell,39177684,30248282,94,69425966,45000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
879,879,The Sisterhood of the Traveling Pants,2005,Rachel Portman,39053061,2960817,119,42013878,25000000,Comedy,66.0,0.0,1.0,6.5,0
880,880,Pride and Prejudice,2005,Dario Marianelli,38405088,82742859,126,121147947,45000000,Drama,53.93963254593176,1.0,1.0,9.0,0
881,881,The Brothers Grimm,2005,Dario Marianelli,37916267,67400000,120,105316267,88000000,Adventure,51.0,0.0,1.0,5.9,0
